t,x,y,z
1.942999999999999972e+01,5.168651549205749873e+00,-5.000463057206843143e-01,3.033370905573207921e+01
1.944000000000000128e+01,4.624411986928396168e+00,-5.877387855987372678e-01,2.950922912489981087e+01
1.944999999999999929e+01,4.126052748893517474e+00,-6.299960636656660729e-01,2.870645320755782137e+01
1.946000000000000085e+01,3.672986922020231582e+00,-6.362756034676196881e-01,2.792672301168401106e+01
1.946999999999999886e+01,3.263761532047334768e+00,-6.145515109378220098e-01,2.717037609245473462e+01
1.948000000000000043e+01,2.896525202753905681e+00,-5.718828945795704222e-01,2.643724115585331802e+01
1.949000000000000199e+01,2.569087825817389259e+00,-5.141639392476130554e-01,2.572684276628259070e+01
1.950000000000000000e+01,2.278920560813095353e+00,-4.461239061481506729e-01,2.503840134656404359e+01
1.951000000000000156e+01,2.023165155419696326e+00,-3.713592308601415537e-01,2.437086750179559402e+01
1.951999999999999957e+01,1.798960000431734096e+00,-2.926628665492924664e-01,2.372329016157816994e+01
1.953000000000000114e+01,1.603699229969459683e+00,-2.121510599808737463e-01,2.309478019502517654e+01
1.953999999999999915e+01,1.434819584821379390e+00,-1.314127654086519326e-01,2.248448592113424382e+01
1.955000000000000071e+01,1.289785012605478398e+00,-5.153509042725384903e-02,2.189161101232517481e+01
1.955999999999999872e+01,1.166086667769703711e+00,2.689670402760585555e-02,2.131541449444167213e+01
1.957000000000000028e+01,1.061343480651592674e+00,1.036984681566039540e-01,2.075522330925777936e+01
1.958000000000000185e+01,9.737132825228240751e-01,1.787263243004339197e-01,2.021047120104316619e+01
1.958999999999999986e+01,9.015576697368987702e-01,2.520237591896243856e-01,1.968064192366537668e+01
1.960000000000000142e+01,8.433078048508021451e-01,3.238267594047051778e-01,1.916525350453014553e+01
1.960999999999999943e+01,7.974652006228810652e-01,3.945618557722282427e-01,1.866385839084275133e+01
1.962000000000000099e+01,7.626030098135544444e-01,4.648448889159553232e-01,1.817604372110625022e+01
1.962999999999999901e+01,7.375646934942652333e-01,5.353089873597495219e-01,1.770144998704412487e+01
1.964000000000000057e+01,7.216172774107827426e-01,6.064490015491043051e-01,1.723975561278121660e+01
1.965000000000000213e+01,7.141041758577120202e-01,6.788459114618952128e-01,1.679065716859499702e+01
1.966000000000000014e+01,7.144112064178531618e-01,7.531827352584115065e-01,1.635387434439909882e+01
1.967000000000000171e+01,7.219665899622151883e-01,8.302445292814368827e-01,1.592914994974287524e+01
1.967999999999999972e+01,7.362409506500088296e-01,9.109183880560624003e-01,1.551624991381245167e+01
1.969000000000000128e+01,7.568806315783020988e-01,9.960938200388791408e-01,1.511497780307656846e+01
1.969999999999999929e+01,7.838580352880869517e-01,1.086503513008479471e+00,1.472515781891866204e+01
1.971000000000000085e+01,8.171948849355861189e-01,1.182956647026192742e+00,1.434663656458513792e+01
1.971999999999999886e+01,8.569535859607966266e-01,1.286369894591437468e+00,1.397930392872355831e+01
1.973000000000000043e+01,9.032372261288443838e-01,1.397767420619136614e+00,1.362309308539267860e+01
1.974000000000000199e+01,9.561895755298911448e-01,1.518280882439465795e+00,1.327798049406337810e+01
1.975000000000000000e+01,1.015995358339593091e+00,1.649149338381559193e+00,1.294398609871795180e+01
1.976000000000000156e+01,1.083036264264957360e+00,1.791637195957207718e+00,1.262123913097374306e+01
1.976999999999999957e+01,1.157853433265491061e+00,1.946994141961000402e+00,1.230984837914323116e+01
1.978000000000000114e+01,1.241004872592599062e+00,2.116627356795359738e+00,1.200997547304680246e+01
1.978999999999999915e+01,1.333144161783108794e+00,2.302104735669860514e+00,1.172193783457843352e+01
1.980000000000000071e+01,1.435020452659507173e+00,2.505154888601714092e+00,1.144620867770485084e+01
1.980999999999999872e+01,1.547478469329677253e+00,2.727667140415239722e+00,1.118341700846634090e+01
1.982000000000000028e+01,1.671458508187188663e+00,2.971691530742440079e+00,1.093434762497597035e+01
1.983000000000000185e+01,1.807996437911028931e+00,3.239438814022472357e+00,1.069994111742025034e+01
1.983999999999999986e+01,1.958269528782825786e+00,3.533125820757021085e+00,1.048141792057017163e+01
1.985000000000000142e+01,2.124047248606577565e+00,3.853728092172103104e+00,1.028130200191886701e+01
1.985999999999999943e+01,2.306613704102387086e+00,4.204898587328258941e+00,1.010051438443179705e+01
1.987000000000000099e+01,2.507227654554257334e+00,4.590851169298479029e+00,9.940266745329134679e+00
1.987999999999999901e+01,2.727353610456550115e+00,5.015505725150478433e+00,9.802759060058161111e+00
1.989000000000000057e+01,2.968661833514561810e+00,5.482488165947799530e+00,9.691179602292818274e+00
1.990000000000000213e+01,3.233028336643991807e+00,5.995130426748787045e+00,9.609704943934071153e+00
1.991000000000000014e+01,3.522534883971138342e+00,6.556470466606974412e+00,9.563499955109708850e+00
1.992000000000000171e+01,3.839468990833247553e+00,7.169252268571746356e+00,9.558717804174351684e+00
1.992999999999999972e+01,4.186323923777766964e+00,7.835925839686908034e+00,9.602499957709516920e+00
1.994000000000000128e+01,4.565798700563249213e+00,8.558647210992416987e+00,9.702976180523627647e+00
1.994999999999999929e+01,4.980798090158364388e+00,9.339278437522498422e+00,9.869264535651868897e+00
1.996000000000000085e+01,5.434432612742980950e+00,1.017938759830769158e+01,1.011147138435648429e+01
1.996999999999999886e+01,5.927991247697525168e+00,1.107744364270842752e+01,1.043970481325966304e+01
1.998000000000000043e+01,6.461721210177042707e+00,1.203106202969444283e+01,1.086844414795701574e+01
1.999000000000000199e+01,7.039051482831064632e+00,1.304046317159612478e+01,1.141709718511701688e+01
2.000000000000000000e+01,7.661508401390828560e+00,1.409939613375375522e+01,1.210394617381766480e+01
2.001000000000000156e+01,8.328596739222689394e+00,1.519495248663357856e+01,1.294604499222207394e+01
2.001999999999999957e+01,9.037799707326540144e+00,1.630756630582515854e+01,1.395921914757662741e+01
2.003000000000000114e+01,9.784578954337700196e+00,1.741101417204443891e+01,1.515806577621339102e+01
2.003999999999999915e+01,1.056237456652491602e+01,1.847241517113064901e+01,1.655595364354721966e+01
2.005000000000000071e+01,1.136260506779245461e+01,1.945223089404936800e+01,1.816502314407917851e+01
2.005999999999999872e+01,1.217467131088177013e+01,2.030547186951477201e+01,1.999535880507433561e+01
2.007000000000000028e+01,1.298375845149573493e+01,2.098794737468542948e+01,2.203624216329112784e+01
2.008000000000000185e+01,1.376849149829938668e+01,2.143142695752233351e+01,2.425768642255204810e+01
2.008999999999999986e+01,1.450556842656299317e+01,2.157562726056682934e+01,2.661718781409101808e+01
2.010000000000000142e+01,1.517038163417971219e+01,2.137615588301606095e+01,2.905809905518029268e+01
2.010999999999999943e+01,1.573701794166383117e+01,2.080451138072286810e+01,3.150962934912456959e+01
2.012000000000000099e+01,1.617825859215260564e+01,1.984808326619519647e+01,3.388684438526776432e+01
2.012999999999999901e+01,1.646667798750092260e+01,1.850517901239828689e+01,3.608995532213436519e+01
2.014000000000000057e+01,1.658419768453610033e+01,1.679703836763362546e+01,3.801750914994493513e+01
2.015000000000000213e+01,1.651720649175018707e+01,1.483600401665535884e+01,3.960370191444666688e+01
2.016000000000000014e+01,1.626063595834654407e+01,1.272885057498363892e+01,4.080523746099327553e+01
2.017000000000000171e+01,1.581926022757787464e+01,1.056358184703485037e+01,4.159880260949182684e+01
2.017999999999999972e+01,1.520769603674700043e+01,8.409430826126898850e+00,4.198106715440010106e+01
2.019000000000000128e+01,1.445040271720564817e+01,6.316859694473196285e+00,4.196868386472884538e+01
2.019999999999999929e+01,1.357757017142426115e+01,4.333526223052960091e+00,4.160199666016837483e+01
2.021000000000000085e+01,1.260943569434028966e+01,2.555959126168509954e+00,4.095306483965258337e+01
2.021999999999999886e+01,1.157662233106531247e+01,1.020218983296864224e+00,4.008692919109370223e+01
2.023000000000000043e+01,1.050855596112135970e+01,-2.627075296276304428e-01,3.906551474971012539e+01
2.024000000000000199e+01,9.431639084008470064e+00,-1.299891648347189843e+00,3.794922175908990880e+01
2.025000000000000000e+01,8.369226259325236228e+00,-2.115883380946601999e+00,3.679598718850672157e+01
2.026000000000000156e+01,7.340177710996133698e+00,-2.737698320899216498e+00,3.563953913185871158e+01
2.026999999999999957e+01,6.357965073270830381e+00,-3.192733477348256077e+00,3.450076767946722356e+01
2.028000000000000114e+01,5.432580958600764731e+00,-3.509442780294976139e+00,3.339723525442968821e+01
2.028999999999999915e+01,4.570711849879215194e+00,-3.715243151946299172e+00,3.234009736850090633e+01
2.030000000000000071e+01,3.775738116184221393e+00,-3.836514480825525375e+00,3.133410266073444461e+01
2.030999999999999872e+01,3.048450771113422775e+00,-3.896066295017994285e+00,3.038002251699673550e+01
2.032000000000000028e+01,2.387119071549335558e+00,-3.910240289759068677e+00,2.947658296673714773e+01
2.033000000000000185e+01,1.788553999434182140e+00,-3.893338707790996889e+00,2.862069119284547369e+01
2.033999999999999986e+01,1.249129615964659212e+00,-3.857578085124444556e+00,2.780922946807847751e+01
2.035000000000000142e+01,7.647830615914625874e-01,-3.813089251038407568e+00,2.703905515505910273e+01
2.035999999999999943e+01,3.310145560205763893e-01,-3.767917328080308881e+00,2.630700070627844411e+01
2.037000000000000099e+01,-5.711260178810473320e-02,-3.728021732065883942e+00,2.560987366409358756e+01
2.037999999999999901e+01,-4.050692626380751893e-01,-3.697509397365048134e+00,2.494450240295071453e+01
2.039000000000000057e+01,-7.180586176659138342e-01,-3.679758323151945731e+00,2.430843972773653761e+01
2.040000000000000213e+01,-1.000220216424403175e+00,-3.677311487308039251e+00,2.369993519632678414e+01
2.041000000000000014e+01,-1.255679702570710488e+00,-3.692213800991432038e+00,2.311746391305567627e+01
2.042000000000000171e+01,-1.488598692920517719e+00,-3.726045062648179140e+00,2.255971514453763405e+01
2.042999999999999972e+01,-1.703174777447407084e+00,-3.779919958012236680e+00,2.202559231966870001e+01
2.044000000000000128e+01,-1.903641519283526762e+00,-3.854488060105556890e+00,2.151421302962494764e+01
2.044999999999999929e+01,-2.093944916975807757e+00,-3.950064928499515737e+00,2.102502245901374778e+01
2.046000000000000085e+01,-2.276635426524653116e+00,-4.067346946014522402e+00,2.055807449362202632e+01
2.046999999999999886e+01,-2.454050586476999918e+00,-4.207130795846142135e+00,2.011359071090241812e+01
2.048000000000000043e+01,-2.628597424937645588e+00,-4.370106025736437694e+00,1.969192719678201797e+01
2.049000000000000199e+01,-2.802745779919632252e+00,-4.556855708100536972e+00,1.929357798790740830e+01
2.050000000000000000e+01,-2.979028299344434583e+00,-4.767856440026748466e+00,1.891917507164415468e+01
2.051000000000000156e+01,-3.160040441042148984e+00,-5.003478343276821505e+00,1.856948838607644703e+01
2.051999999999999957e+01,-3.348141887140848372e+00,-5.264094471963301380e+00,1.824561465808373129e+01
2.053000000000000114e+01,-3.544744741314484138e+00,-5.550819324125552789e+00,1.794921013645557295e+01
2.053999999999999915e+01,-3.751187167878470952e+00,-5.864914673552803492e+00,1.768216422565377144e+01
2.055000000000000071e+01,-3.968905813466768961e+00,-6.207386744843171655e+00,1.744668650475559701e+01
2.055999999999999872e+01,-4.199435084100118232e+00,-6.578985520714846658e+00,1.724530770127863377e+01
2.057000000000000028e+01,-4.444407145186658248e+00,-6.980204742007068752e+00,1.708087969118011529e+01
2.058000000000000185e+01,-4.705551921521366587e+00,-7.411281907679224901e+00,1.695657549885744331e+01
2.058999999999999986e+01,-4.984696716167922759e+00,-7.872197724535337393e+00,1.687588895152396162e+01
2.060000000000000142e+01,-5.282971855920136406e+00,-8.362099509469832270e+00,1.684235846518432922e+01
2.060999999999999943e+01,-5.601121382113491087e+00,-8.881143814620616084e+00,1.686112167605056911e+01
2.062000000000000099e+01,-5.940087552596075682e+00,-9.429325726149153652e+00,1.693819423670417024e+01
2.062999999999999901e+01,-6.300431980827003287e+00,-1.000507587479079419e+01,1.707954667769710255e+01
2.064000000000000057e+01,-6.682335635877374003e+00,-1.060526043585633182e+01,1.729110440755207279e+01
2.065000000000000213e+01,-7.085598842429398303e+00,-1.122518112923058808e+01,1.757874771276221182e+01
2.066000000000000014e+01,-7.509641280776746086e+00,-1.185857521937299808e+01,1.794831175779111021e+01
2.067000000000000171e+01,-7.953501986825035175e+00,-1.249761551531831927e+01,1.840558658507332979e+01
2.067999999999999972e+01,-8.415839352090756620e+00,-1.313291037067505052e+01,1.895631711501341599e+01
2.069000000000000128e+01,-8.894705107007391476e+00,-1.375422445197712129e+01,1.960556709899056926e+01
2.069999999999999929e+01,-9.385866047861348704e+00,-1.435115029816641297e+01,2.035498069783453445e+01
2.071000000000000085e+01,-9.884654019657418189e+00,-1.490409788365259303e+01,2.120800481470215004e+01
2.071999999999999886e+01,-1.038548345513912885e+01,-1.539300571348065461e+01,2.216427954434107050e+01
2.073000000000000043e+01,-1.088160564975095035e+01,-1.579875229265661396e+01,2.321861878560757120e+01
2.074000000000000199e+01,-1.136510876163706563e+01,-1.610315612614625636e+01,2.436101024146427463e+01
2.075000000000000000e+01,-1.182691781164191447e+01,-1.628897571887581108e+01,2.557661541898101376e+01
2.076000000000000156e+01,-1.225679468331066957e+01,-1.633990957573199054e+01,2.684576962933627442e+01
2.076999999999999957e+01,-1.264333812288811743e+01,-1.624059620156164385e+01,2.814398198781413640e+01
2.078000000000000114e+01,-1.297512612431913936e+01,-1.597366342926480876e+01,2.944368460796883014e+01
2.078999999999999915e+01,-1.324412532669771991e+01,-1.552612400439338280e+01,3.071547655219989537e+01
2.080000000000000071e+01,-1.343863393056754774e+01,-1.491922867080838699e+01,3.191831846518210725e+01
2.080999999999999872e+01,-1.354946367592462231e+01,-1.417645213609564436e+01,3.301650324836842998e+01
2.082000000000000028e+01,-1.357080429058603244e+01,-1.332012012862561079e+01,3.398140590880405654e+01
2.083000000000000185e+01,-1.350022349018961521e+01,-1.237140939755510516e+01,3.479148355912360557e+01
2.083999999999999986e+01,-1.333866697819421709e+01,-1.135034771282667165e+01,3.543227541755253895e+01
2.085000000000000142e+01,-1.309045844587937779e+01,-1.027581386516732209e+01,3.589640280790756321e+01
2.085999999999999943e+01,-1.276329957234580270e+01,-9.165537666091154279e+00,3.618356915959525111e+01
2.087000000000000099e+01,-1.236549760318040114e+01,-8.044922264534738687e+00,3.629894942255748447e+01
2.087999999999999901e+01,-1.190030745724869021e+01,-6.966030262247233651e+00,3.624757048704911711e+01
2.089000000000000057e+01,-1.138022915567673365e+01,-5.953061503017259781e+00,3.604112959937293681e+01
2.090000000000000213e+01,-1.081813186921487713e+01,-5.022859112589786790e+00,3.569481701340794189e+01
2.091000000000000014e+01,-1.022629818314315919e+01,-4.187717010594551148e+00,3.522686137374575566e+01
2.092000000000000171e+01,-9.616424097270602545e+00,-3.455379910545293143e+00,3.465852971568990881e+01
2.092999999999999972e+01,-8.999619025936709704e+00,-2.829043319841753501e+00,3.401412746525707576e+01
2.094000000000000128e+01,-8.386405798009743506e+00,-2.307353539767591499e+00,3.332099843917553983e+01
2.094999999999999929e+01,-7.786716350183336743e+00,-1.884140482430649133e+00,3.260704749246473000e+01
2.096000000000000085e+01,-7.208669999619135460e+00,-1.548101729180214159e+00,3.187603763058211470e+01
2.096999999999999886e+01,-6.657477584438989737e+00,-1.290024119670989622e+00,3.113413352960383307e+01
2.098000000000000043e+01,-6.137232446290027177e+00,-1.101273209796628239e+00,3.038964768499600666e+01
2.099000000000000199e+01,-5.651097148684845806e+00,-9.731317477158261120e-01,2.964933432556453141e+01
2.100000000000000000e+01,-5.201303477000873698e+00,-8.967996738519492528e-01,2.891838941345428182e+01
2.101000000000000156e+01,-4.789152438479949758e+00,-8.633941208930500100e-01,2.820045064414834712e+01
2.101999999999999957e+01,-4.415014262229401965e+00,-8.639494137920193939e-01,2.749759744646983251e+01
2.103000000000000114e+01,-4.078200996843505344e+00,-8.910267010635014584e-01,2.681073739605687223e+01
